scorer,,,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO
labeled-data,A1G,img4430.png,969.9800338763717,822.2380266226886,944.3002263895388,788.7116112926568,928.2503467102682,819.7413786725799,939.663594482194,800.8381870503279,919.3337468884513,793.7049071928743,915.4104429668519,755.1851959626249,896.1505873517272,774.4450515777496,882.954019615438,800.838187050328,891.5139554443823,740.2053082619724,854.7775641784963,781.5783314352033,858.7008681000958,740.9186362477178,831.5944046417723,711.3155248392854,804.8446051763212,672.4391496161634
labeled-data,A1G,img4763.png,750.698857524933,704.2222129439238,789.5752327480551,679.9690614285814,756.4054814108958,658.212557863348,771.0287051186758,676.4024214998547,779.9453049404927,659.6392138348388,817.0383601992514,641.8060141912048,788.505240769437,634.6727343337512,766.0354092184582,628.6094464549157,824.5283040495776,606.8529428896821,777.0919929975113,599.0063350464832,807.4084323916891,576.5365034955046,806.6951044059438,525.5335525147113,813.8283842633974,474.8872655267909
labeled-data,A1G,img6124.png,1248.2243431499282,741.0478842150427,1243.3059403113148,697.07157648156,1216.9780192340324,708.0656534149306,1235.2050415183048,708.6442890430028,1225.9468714691507,690.9959023868024,1241.2807156130625,657.1457181445822,1218.4246083042128,660.0388962849429,1189.7821447146418,670.1650197762053,1224.5002823989703,616.0626238685763,1184.8637418760286,631.9751036405602,1192.9646406690388,598.414237212376,1165.1901305215756,560.2242857596146,1128.7360859530309,521.7450164928173
labeled-data,A1G,img6156.png,1236.1107586510539,849.7901657354312,1258.0950971245268,830.0042611093056,1229.515457109012,822.9692727977942,1244.0251205015043,829.1248875703667,1248.8616749656683,808.8992961747716,1282.7175562148166,789.5530783181155,1251.499795582485,784.2768370844819,1222.4804687975009,781.1990296981958,1277.0016282117138,755.6971970689674,1232.153577725829,755.6971970689674,1260.7332177413439,733.7128585954945,1247.1029278877907,686.6663742622625,1195.659575859864,632.1452148480497
labeled-data,A1G,img6202.png,1376.800942302698,971.8271916928074,1382.2212944566054,923.0440223076426,1345.3628998100364,930.6325153231128,1370.8385549334002,930.6325153231128,1360.5398858409765,917.0816349383448,1363.7920971333208,885.1015572302923,1341.0266180869107,900.8205784766232,1325.3075968405797,916.539599722954,1324.2235264097983,865.0462542608357,1300.9160121479974,890.5219093841995,1294.9536909451076,866.6723599070078,1251.0488384984594,826.5617539680945,1194.6771760978245,777.2365493675389
labeled-data,A1G,img6249.png,1268.5962652996614,949.1569868549847,1322.0958642305634,939.883723040295,1294.2760727864943,917.0572274964435,1302.8360086154387,933.8204351614595,1321.7392002376907,913.4905875677167,1351.6989756389958,899.9373558385549,1323.1658562091814,889.2374360523745,1293.2060808078763,891.3774200096105,,,1298.1993767080937,867.4809324871411,1319.9558802733275,838.5911490644542,1300.33936066533,801.8547577985682,1270.379585264025,763.6917105611915
labeled-data,A1G,img6297.png,1071.7044531296347,310.26460742128495,1048.5590280067488,362.63113176181366,1090.220793227943,362.6311317618137,1068.5219571752377,347.8759232459741,1070.5471818734902,365.8136277162105,1044.79789642428,393.87745567770924,1072.8617243857786,393.0095022356011,1102.372141417458,395.03472693385356,1052.0308417751817,422.5199192672802,,,1080.3839875507165,440.74694155155265,1096.4682718330953,492.42545110600776,1125.714719248655,545.2117220511643
labeled-data,A1G,img7274.png,1478.6894702965624,638.2854792280357,1461.981373056723,584.6436933527618,1433.8414198106777,607.9470921346431,1454.0670112062728,602.6708509010095,1443.0748419695362,581.1261991970061,1443.514528739006,547.7100047173274,1431.6429859633306,562.6593548792889,,,1414.0555151845522,520.889138616041,,,1386.7949354774457,533.6400549306553,1334.0325231411107,528.3638136970218,1275.9938695711426,526.1653798496745
labeled-data,A1G,img8136.png,748.0251960169475,435.5302641277138,775.4217205520936,394.76958128274043,742.151120283751,381.5867814656879,755.7490575434463,401.5497106341768,763.5606385224202,374.35385377334416,804.6437681155421,359.3093274434685,780.6303895505483,347.15797925395356,758.0636000557348,335.58526669251074,816.2164806769849,334.4279954363665,782.6556142488008,313.0184771976972,813.0339847225882,313.0184771976972,859.6141527823956,291.60895895902803,902.433189259734,297.39531523974944
labeled-data,A1G,img8296.png,,,894.8133502458251,562.7420645120711,908.8833268688477,529.3258700323923,893.9339767068861,549.1117746585179,915.0389416414201,552.1895820448042,919.4358093361147,586.0454632939525,940.9804610401181,568.8976792846436,956.3694979715492,553.5086423532125,941.8598345790571,611.1076091537116,975.7157158282054,582.0882823687273,969.1204142861635,615.0647900789367,1000.3381749184949,652.8778522533102,1033.7543693981738,692.4496615055614
labeled-data,A1G,img8537.png,,,1126.3033723707028,385.95720393289196,1135.561542419857,414.5996675224629,1134.4042711637128,397.8192343083708,1116.1772488794402,401.8696837048758,1076.5407083564987,388.56106425921655,1087.8241031039054,412.28512501017434,1099.9754512934203,439.1916817155289,,,1071.9116233319214,440.9275885997453,1040.954617230062,438.0344104593846,1001.6073945211565,474.4884903450455,967.4678924649002,530.0375106399711
labeled-data,A1G,img8613.png,,,1126.7719110302635,286.272400621132,1154.5917024743324,297.68564839305776,1141.3951347380432,284.8457446496413,1136.0451748449532,296.61565641443974,1098.5954555933217,324.078783865636,1123.918599087282,328.0020877872355,1148.1717506026241,337.9886795876705,1087.8955358071414,355.8218792313045,1137.4718308164438,364.3818150602488,1103.2320875006665,380.78835873239206,1084.3288958784146,430.36463197265186,1059.0057523844544,499.200782597079
labeled-data,A1O,img0179.png,1088.260975828469,677.6534491440427,1095.783238993407,631.3625988982715,1062.801008193295,644.6712183439307,1084.4998442460003,642.6459936456783,1074.0844029407017,624.4189713614059,1072.9271316845575,583.914477396356,1054.989427214321,598.0910502841235,1039.3662652563733,614.0035300561074,1046.309892793239,553.2467891085327,1007.2519878983695,587.6756089788249,998.5724534772874,548.9070218979915,941.8661619262175,529.8120461716109,905.7014351717088,555.5613316208211
labeled-data,A1O,img1154.png,978.8458664488778,713.1224287139189,961.1974797926775,751.023062352644,997.6515243612224,748.7085198403555,977.6885951927336,735.3999003946963,980.8710911471303,751.6016979807163,973.9274636102647,803.968222321245,996.4942531050781,789.7916494334775,1009.5135547367013,773.5898518474576,1009.2242369226653,832.6106859108158,1040.1812430245247,794.9993700861269,1038.1560183262723,828.849554328347,1097.4661702036665,850.8377081950883,1178.1858403197302,839.5543134476816
labeled-data,A1O,img1541.png,706.034283538499,954.0343916971667,718.7642673560861,911.7939908479004,683.7568118577216,914.9764868022972,703.4304232121744,920.4735252689825,700.8265628858497,904.2717276829625,720.7894920543386,870.7108612547784,692.7256640928398,872.4467681389947,667.2656964576656,877.654488791644,711.2420041911482,848.4333895740009,667.2656964576656,851.6158855283977,684.914083113866,824.4200110090073,672.1840639791628,791.7270980229313,649.3279566703134,732.4169461455368
labeled-data,A1O,img2415.png,1247.753974444675,514.143728232552,1206.380951271444,536.6135597835308,1237.7673826442397,562.2933672703637,1231.7040947654043,534.8302398191674,1214.2275591146429,553.0201034556741,1177.8478318416294,567.6433271634537,1202.4576473498441,580.8398948997428,1224.5708149079503,590.4698227073052,1162.511280148104,597.9597665576315,1215.6542150861333,614.3663102297747,1178.9178238202473,628.2762059518093,1156.8046562621414,685.342444811438,1139.6847846042529,757.0319073788465
labeled-data,A1O,img2500.png,1226.5543258638552,689.8270471166197,1265.3229129446886,708.3433872149283,1262.4297348043278,675.6504742288523,1254.328836011318,690.695000558728,1271.398587039446,689.8270471166197,1315.6642125869648,703.7143021903511,1300.330368443053,677.9650167411409,1274.870400807879,659.7379944568684,,,1296.5692368605842,650.4798244077142,1323.1865463861345,654.2409559901829,1321.7399573159541,591.1696725303195,1308.720655684331,514.789769624797
labeled-data,A1O,img2922.png,1202.9816057782018,289.47150419842126,1182.1374785248554,328.211590266332,1224.616020390532,333.1400398750569,1203.7287815726027,317.18125066585253,1200.4431485001194,336.8950491007521,1174.8621481500713,372.3329486682501,1203.024717342785,372.56763674485603,1225.5547726969558,371.15950828522034,1175.0968362266772,409.1789766953837,1232.5954149951342,411.9952336146551,1207.249102721692,436.4027935816735,1228.1363415396213,498.82982195885546,1263.8089291837252,564.3077953319146
labeled-data,A1O,img3605.png,1003.4796254730217,839.0343042321217,973.6798906273063,848.292474281276,995.9573623080838,876.6456200568109,990.1710060273624,851.7642880497089,975.4157975115228,865.6515431234402,935.2006213605091,864.494271867296,962.1071780658635,888.5076504322898,992.1962307256149,905.577401460418,,,,,951.9810545746011,922.9364703025822,1000.586447332661,958.2332436149827,1084.7779312171574,958.5225614290189
labeled-data,A1O,img4078.png,648.6598627874862,642.3414894717746,651.553040927847,681.3993943666441,683.6673182858507,673.009177759598,665.7296138156144,668.6694105490569,669.7800632121193,682.5566656227883,668.333474141939,718.142756749225,689.4536745665721,702.5195947912772,,,691.7682170788607,738.684321545786,,,714.6243243877102,727.1116089843431,779.4315147317899,715.8282142369364,852.0502860548436,723.3504774018743
labeled-data,A1O,img4425.png,1098.7106573664103,555.3958026054653,1129.716053121394,523.2650935332466,1095.2584152325678,513.5560353435774,1108.5845735321138,528.7859305430586,1114.2957842319192,508.60631940374594,1149.8956642607063,496.9935243141415,1120.3877423117117,482.1443764946473,1097.5428995124898,476.05241841485486,1159.4143487603822,463.67812856527655,1110.6786841220423,444.0696384959445,1144.7555746308815,434.74132768626214,1162.8410751802655,392.8591158876889,1185.4457679472341,353.7203055482362
labeled-data,A1O,img4442.png,1139.908064102068,581.0917573649384,1141.9731255768895,546.7266057950743,1109.6095982779918,558.7201482646658,1129.7892094173044,554.9126744647955,1123.3165039575251,540.4442740252883,1148.0650836566822,512.6497152862353,1115.130435287804,510.1748573163195,1082.9572816789,512.0785942162547,1138.9271465369932,486.9492671371106,1089.0492397586922,482.3802985772662,1119.6994038476482,468.8637665877267,1134.9292990471292,411.56128589967875,1159.487505056293,355.2106736615984
labeled-data,A1O,img4502.png,1101.1535905904175,634.1462055579777,1140.5811874602166,621.0036732680447,1112.1839301908972,601.0551867565392,1125.0917744042242,614.1977190464722,1133.7752332386442,603.6367555992047,1168.9784447295362,584.8617094707289,1141.0505636134285,578.0557552491564,1105.8473521225364,574.7701221766731,1166.6315639634768,554.3522595119557,1119.6939486422873,552.4747548991081,1140.1118113070047,540.7403510688108,1122.9795817147706,481.59895576411213,1079.5622875426704,427.6206981447444
labeled-data,A1O,img4711.png,1081.6217670899175,843.2594698783962,1115.4168501211739,832.2291302779167,1091.9480424605792,811.5765795365934,1101.3355655248172,825.8925522095561,1111.6618408954787,814.6275245324707,1158.8341442932742,801.4849922425377,1132.0797035601963,788.1077718759988,1099.6927489885757,775.4346157392775,1164.7013462084228,765.108340368616,1119.6412355000812,753.1392484617128,1147.5691166161887,743.9864134740808,1144.7528596969173,684.3756420161703,1107.4374555165718,613.4998428811742
labeled-data,A1O,img5920.png,921.2307403652767,445.3188175250947,942.8504995018862,406.8665316321249,906.09690896965,407.6386658870038,923.855996831865,417.5219843494539,923.3927162789375,396.05665206382014,948.7187198389659,369.9585142489129,920.7674598123492,370.73064850379177,888.8011016603623,380.9228206681934,934.8203032511454,342.9338153281509,892.507346083781,356.368951363044,898.8388469737881,333.8226311205798,855.7537555515448,300.0031507568834,782.0921476360965,300.6208581607865
labeled-data,A1O,img6139.png,680.0842909192244,975.7777979502276,710.4626613930118,941.9276137080074,681.2415621753687,923.989909237771,688.1851897122344,942.7955671501156,702.3617626000018,924.5685448658431,745.0430626111041,935.6014494585237,729.1393522660636,911.1008648314088,709.8840610820558,893.3222209499477,762.7828788332554,918.1960383989582,742.5769740681318,881.7495083885049,773.2446623559553,905.4735691394626,837.1838992579267,880.5922371323604,914.4317556055576,869.3088423849538
labeled-data,A1O,img6222.png,756.621249039471,740.4874015845796,716.4060728884573,730.071960279281,729.4253745200804,763.3435088934291,735.5010486148378,742.223308468796,712.3556234919522,748.5883003775896,672.7190829690106,739.6194481424714,686.895655856778,759.8716951249963,711.198352235808,781.5705311777016,,,688.9208805550305,793.4325615531804,656.8065678799107,792.5646081110724,643.7872662482876,841.1700008691322,657.674521322019,913.7887721921859
labeled-data,A1O,img6348.png,633.6602997035924,998.9898953376751,678.8423776948091,967.1621720075558,645.3317510330643,952.0283406119291,655.9872037503933,969.324147921217,671.2754619969958,948.6309498904621,702.7785395960553,932.4161305380048,675.1361332713902,924.8492148401915,653.361947283805,922.8416657775064,702.4696858941038,907.8622612328553,658.9213139189332,902.9206020016303,680.3866462045669,896.4346742606474,678.9968045457848,835.7449218271651,666.951510169674,771.6577786722154
labeled-data,A1O,img7033.png,1023.5192367079937,358.2501559907434,991.4507348200369,329.93968166778143,983.1830741770481,364.1377325092355,1001.3468740745236,348.103481565257,975.2912162905586,341.2137643627663,959.25696534658,307.2662486923119,952.3672481440894,334.5745823312752,946.6049392110972,366.76835180473194,931.3222937801178,311.4000790138063,922.6788303806294,359.00176150374233,906.7698470221505,334.3240471602755,852.4037149152238,345.34759468426074,841.2548386399255,384.556348945708
labeled-data,A1O,img8108.png,,,1267.8770629129913,282.981217824004,1298.7176006919408,293.6421444636408,1285.0106950124077,283.55233889398454,1279.1091106226086,293.07102339366025,1249.0300676036331,320.86558213271337,1277.776494792654,318.2003504728042,1303.6673166317717,314.01212929294684,1249.9819360536007,350.94462515168874,1304.2384377017524,345.2334144518833,1293.0063899921352,369.4108730810598,1312.23413268148,435.28014657984005,1285.5818160823878,491.82113250791394
labeled-data,A1O,img8812.png,,,1227.550079723256,886.4533061650561,1256.4167131457873,909.2180495958329,1244.447621238884,889.2695630843275,1238.3457312471294,903.8202238338961,1204.5506482158735,897.7183338421418,1221.2135016548957,924.0033984220078,1227.7847677998623,948.1762703124203,1172.1636936442528,906.6364807531677,1186.0102901640037,958.0331695298701,1156.6742805882602,939.9621876312121,1086.7372337596878,933.8602976394574,1020.320508080205,909.6874257490449
labeled-data,A1O,img8853.png,1387.9830003269592,891.5359518583565,1343.7173747794404,861.1575813845691,1341.402832267152,902.8193466057631,1351.2396379443783,881.1205105530579,1335.9057938004667,879.3846036688415,1316.232182446014,846.9810084968015,1310.1565083512564,873.887565202156,1317.1001358881222,896.1650368829335,1285.5644941581904,854.7925894757753,1289.9042613687316,895.0077656267891,1278.6208666213247,879.0952858548053,1208.0273199965236,901.6620753496187,1164.918965705149,938.6947555462357
labeled-data,B1G,img0260.png,1124.7941307367894,413.00704217774165,1126.819355435042,447.43586204803404,1159.512268421118,437.0204207427355,1138.681385810521,435.28451385851906,1147.9395558596752,455.8260786550801,1138.6813858105209,510.79646332193346,1167.034531586056,499.80238638856275,1182.0790579159316,489.6762628973003,1158.0656793509377,548.1184613325865,1197.4129020598432,513.4003236482581,1188.154732010689,560.2698095221015,1207.5390255511056,630.2847205188306,1205.2244830388172,700.2996315155597
labeled-data,B1G,img1194.png,1426.7250289365825,603.7168549556399,1408.787324466346,624.837055380273,1442.6375087085662,631.4913651031027,1426.4357111225463,615.5788853311187,1423.8318507962217,639.8815817101487,1386.7991705996046,664.1842780891786,1422.3852617260413,671.7065412541165,1446.3986402910352,677.4928975348379,1376.09441148027,691.3801526085692,1435.4045633576645,711.6323995910941,1398.0825653470115,728.1235149911502,1370.0185961170487,775.8609543071017,1299.7143673062835,820.7052154826926
labeled-data,B1G,img1422.png,1159.3169310117096,969.07538288973,1156.5501159074709,924.3665555271563,1127.5178679240237,937.6472647110736,1148.0566391038028,938.728252667904,1136.629052131595,923.2855675703258,1133.0772345591522,878.1929270853975,1112.8473170813247,894.4077464378546,1097.2502051327706,910.9314194922633,1103.7361328737534,845.9177152314588,1073.6228969334757,885.7598427832108,1062.8130173651712,841.1304828512096,1023.743024068298,804.9945997228766,963.0532716348155,750.9452018813527
labeled-data,B1G,img1968.png,1438.121438455097,582.3418062221584,1428.5739505919066,611.8522232538376,1462.1348170200906,619.9531220468475,1441.5932522235298,602.3047353906472,1443.6184769217823,621.1103933029918,1407.4537501672735,647.4383143802743,1439.8573453393133,652.9353528469596,1465.8959486025597,656.1178488013563,1399.0635335602274,681.8671342505667,1460.9775457639464,686.7855370891798,1419.8944161708243,709.3523265839933,1370.1317521566202,758.247037156089,1293.4625314370617,781.1031444649386
labeled-data,B1G,img2328.png,1092.3381620074251,907.9584643267044,1051.3218028270671,900.1118564835054,1053.818450777176,937.2049117422641,1059.8817386560115,914.3784161984125,1036.3419151264145,919.37171209863,1007.4521317037276,892.9785766260518,1004.5988197607461,924.3650079988477,1010.305443646709,947.9048315284444,977.8490202952954,889.0552727044522,970.7157404378419,945.0515195854629,946.4625889224997,906.5318083552135,896.5296299203245,880.8520008683807,843.0300309894226,863.3754652176194
labeled-data,B1G,img2832.png,858.6401907270349,209.28343609471534,835.1713830664403,255.04761103287498,870.1399064807263,257.1598037223285,855.8239338077635,245.89477604524305,854.8851815013397,265.37388640353663,832.3551261471689,293.30175319542093,861.2217595697003,283.91423013118305,875.0683560894512,273.58795476052137,853.2423649650982,308.3217900982015,,,881.8743103110237,298.46489088075174,934.9138156239677,314.65836816656207,999.4530366906031,295.1792578082685
labeled-data,B1G,img2986.png,1416.308737149605,824.0632342843126,1415.369984843181,778.0643712695469,1381.8095898885306,786.513142027361,1404.3396452427016,788.1559585636027,1397.533691021129,771.2584170479745,1402.4621406298538,717.7495355818185,1378.7586448926534,726.9023705694505,1350.5960756999398,739.5755267061716,1380.401461428895,680.434131401473,1331.1169653416462,700.3826179129785,1334.8719745673413,670.1078560308114,1287.230295016334,637.4862133825847,1221.282945490063,624.5783691692576
labeled-data,B1G,img3108.png,1443.5185735938312,967.39410683543,1463.4670601053365,931.0174549615082,1420.0497659332364,930.3133907316903,1437.4166836020765,940.6396661023518,1436.0085551424409,922.8033722802999,1447.9776470493441,897.4570600068577,1423.8047751589318,897.9264361600696,1394.2340775065823,914.8239776756977,1433.6616743763814,875.6310688825046,1385.5506186721623,890.1817296320733,1398.9278390387014,856.1519585242111,1374.2855909950772,805.4593339773267,1324.7664068312224,746.5526267492339
labeled-data,B1G,img3251.png,,,1430.3341556519113,559.941784148961,1457.8193479853378,573.5397214086563,1448.5611779361836,555.891334752456,1439.8816435151016,572.382450152512,1394.1694288974024,596.3958287175059,1435.2525584905243,604.7860453245519,1462.737750823951,611.4403550473816,1400.5344208061958,633.4285089141229,1455.7941232870853,636.9003226825557,1423.3905281150453,657.7312052931527,1431.7807447220914,726.5888450337374,1472.5745565011775,791.1067175637812
labeled-data,B1G,img3436.png,809.1640247811291,674.566861704647,825.1738901665285,640.4472559566593,793.9275662506328,635.5288531180461,809.8400460226167,644.2083875391281,813.6011776050856,625.1134118127475,846.2940905911615,601.1000332477538,817.3623091875545,590.9739097564913,789.2984812260557,587.2127781740223,852.9484003139912,562.6207639809563,804.0536897418953,552.2053226756578,830.6709286332137,540.343292300179,862.7852059912177,471.19633474555815,913.1265056334939,421.144352917318
labeled-data,B1G,img3439.png,830.5488020461854,701.1217080240212,838.3603830251593,666.6928881537289,804.7995165969752,668.7181128519813,821.5799498110673,672.7685622484863,821.0013141829951,655.4094934063221,847.9078708883496,622.42726260621,813.4790510180572,618.376813209705,788.3084011969191,620.1127200939214,848.7758243304578,589.734349620134,794.6733931057126,582.7907220832684,824.473127951428,563.6957463568878,837.7817473970872,507.27877261985407,877.4182879200289,443.33953571788254
labeled-data,B1G,img5303.png,1127.3757842701489,390.6295986358293,1087.88543816161,407.90212653998697,1108.7330630433405,429.3674588256207,1107.3432213845585,409.29196819876904,1088.1942918635614,423.6536653395168,1044.9547735903423,420.2562746180495,1068.4276549386611,441.10389949978014,1093.9080853496653,459.3262679149225,1028.2766736849576,448.979668899545,1071.3617651072009,478.93847798884684,1039.7042606571654,480.63717334958045,1026.324920097865,526.1042456882623,996.4362507688834,585.6912106562323
labeled-data,B1G,img5425.png,1453.8155129549173,434.27455776198326,1433.1629622135938,397.1938416582436,1407.3472737869397,424.65234662113943,1426.8263841452333,415.26482355690155,1406.17383340391,400.24478665412096,1420.4898060768726,363.16407055038144,1393.2659891905828,374.1944101508609,1367.6849888405345,398.3672820412734,1401.010695718579,341.80745557924024,1351.0221354015123,367.1537678526825,1366.5115484575047,344.1543363452997,1300.0495789772046,322.9433556237606,1233.912785175145,356.35811632880893
labeled-data,B1G,img5781.png,736.823900682997,412.98738662600977,768.0374148715879,447.251845810478,785.404332540428,423.0789739200655,764.7517817991046,425.6605427627309,786.1083967702458,437.86432274624013,802.0671859794502,481.9856811481582,814.7403421161713,457.8128092577457,822.9544247973795,439.2724512058759,834.2194524744649,495.83227766790907,,,853.6985628327585,473.53691039034413,910.9624535246095,475.17972692658566,992.633904183479,478.9347361522808
labeled-data,B1G,img6404.png,825.0151750473538,993.7116175377071,838.9024301210852,956.100301713018,804.1842924367568,958.1255264112705,825.883128489462,964.2012005060279,825.883128489462,949.1566741761523,857.1294524053578,927.7471559374832,827.0403997456065,923.407388726942,798.1086183419994,926.5898846813388,852.7896851948167,898.2367389058039,808.813377461334,896.5008320215875,827.3297175596425,886.6640263443611,822.7006325350652,836.3227267020849,825.8831284894621,768.3330404036085
labeled-data,B1G,img6889.png,1242.555219433674,409.0888773300364,1201.2501179510273,403.9257396447056,1210.872329091871,441.94520805486894,1216.9742190836257,419.88452885390996,1199.6073014147855,422.46609769657533,1167.9244110729828,393.83415235064984,1172.14879645189,424.3436023094229,1179.1894387500683,453.6796118851663,1141.6393464931166,421.2926573135456,1156.1900072426854,450.393978812683,1134.5987041949384,441.71051997826294,1080.8551346521765,463.06713494940414,1007.8672001246207,458.60806149389117
labeled-data,B1G,img6954.png,,,1223.7522899468916,396.2165669206251,1223.181168876911,431.05495218943827,1234.4132165865285,412.01758319008684,1210.0453842673585,411.25608843011275,1177.301109588474,388.98236670087147,1183.7738150482535,416.96729912991816,1188.7235309880848,445.3329789389519,1145.508703359557,412.9694516400544,1154.0755194092653,447.6174632188741,1133.8959082699525,437.1469102692308,1077.3549223418788,454.4709392976165,1011.8663729841098,461.3243921373831
labeled-data,B1G,img7064.png,,,1218.4109959901127,409.92753196316164,1222.400693292414,441.6104223049645,1232.0229044332577,423.77412848291254,1206.6765921598155,423.0700642530947,1179.4527752735257,393.7340546773513,1178.2793348904959,424.9475688659423,1179.6874633501316,459.9160922802283,1142.8414353229978,411.33566042279733,1144.9536280124514,448.8857526797488,1124.001831766768,430.8608668921028,1067.5398439333273,447.1314787252111,1006.1513652962431,457.7609268535623
labeled-data,B1G,img8324.png,,,1149.4863794184012,448.43591670860576,1173.854211737571,476.42084913765245,1172.71196959761,449.95890622855393,1155.9590848781806,464.23693297806756,1113.3153783196333,462.33319607813235,1138.8254527787642,484.03579673739307,1160.7184271280184,502.121297286777,1100.7507147800613,489.36626005721155,1133.4949894589458,520.587545216148,1101.1314621600484,511.25923440646574,1045.7327183719353,540.0056615954865,1000.0430327734919,492.0314917171207
labeled-data,B1G,img8742.png,,,1102.2442942589407,481.4904927443332,1110.223688863543,453.32792355161956,1092.152706964885,472.3376577567013,1114.213386165844,468.5826485310061,1124.539661536506,501.90835540905056,1145.4269003544352,493.6942727278425,1165.3753868659405,481.2558046677272,1113.2746338594202,515.7549519288015,1153.4062949590373,530.0709246017641,1098.7239731098516,526.7852915292809,1037.2356970390936,509.8877500136528,999.4509167055359,457.0829327773147
